t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99,t, series_100,t, series_101,t, series_102,t, series_103,t, series_104,t, series_105,t, series_106,t, series_107,t, series_108,t, series_109,t, series_110,t, series_111,t, series_112,t, series_113,t, series_114,t, series_115,t, series_116,t, series_117,t, series_118,t, series_119,t, series_120,t, series_121,t, series_122,t, series_123,t, series_124,t, series_125,t, series_126,t, series_127,t, series_128,t, series_129,t, series_130,t, series_131,t, series_132,t, series_133,t, series_134,t, series_135,t, series_136,t, series_137,t, series_138,t, series_139,t, series_140,t, series_141,t, series_142,t, series_143,t, series_144,t, series_145,t, series_146,t, series_147,t, series_148,t, series_149,t, series_150,t, series_151,t, series_152,t, series_153,t, series_154,t, series_155,t, series_156,t, series_157,t, series_158,t, series_159,t, series_160,t, series_161,t, series_162,t, series_163,t, series_164,t, series_165,t, series_166,t, series_167,t, series_168,t, series_169,t, series_170,t, series_171,t, series_172,t, series_173,t, series_174,t, series_175,t, series_176,t, series_177,t, series_178,t, series_179,t, series_180,t, series_181,t, series_182,t, series_183,t, series_184,t, series_185,t, series_186,t, series_187,t, series_188,t, series_189,t, series_190,t, series_191,t, series_192,t, series_193,t, series_194,t, series_195,t, series_196,t, series_197,t, series_198,t, series_199,t, series_200,t, series_201,t, series_202,t, series_203,t, series_204,t, series_205,t, series_206,t, series_207,t, series_208,t, series_209,t, series_210,t, series_211,t, series_212,t, series_213,t, series_214,t, series_215,t, series_216,t, series_217,t, series_218,t, series_219,t, series_220,t, series_221,t, series_222,t, series_223,t, series_224,t, series_225,t, series_226,t, series_227,t, series_228,t, series_229,t, series_230,t, series_231,t, series_232,t, series_233,t, series_234,t, series_235,t, series_236,t, series_237,t, series_238,t, series_239,t, series_240,t, series_241,t, series_242,t, series_243,t, series_244,t, series_245,t, series_246,t, series_247,t, series_248,t, series_249,t, series_250,t, series_251,t, series_252,t, series_253,t, series_254,t, series_255,t, series_256,t, series_257,t, series_258,t, series_259,t, series_260,t, series_261,t, series_262,t, series_263,t, series_264,t, series_265,t, series_266,t, series_267,t, series_268,t, series_269,t, series_270,t, series_271,t, series_272,t, series_273,t, series_274,t, series_275,t, series_276,t, series_277,t, series_278,t, series_279,t, series_280,t, series_281,t, series_282,t, series_283,t, series_284,t, series_285,t, series_286,t, series_287,t, series_288,t, series_289,t, series_290,t, series_291,t, series_292,t, series_293,t, series_294,t, series_295,t, series_296,t, series_297,t, series_298,t, series_299
0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
0.000,5.34639e-09,0.000,7.915e-13,0.000,1.63044e-07,0.000,7.76832e-14,0.000,5.43378e-12,0.000,4.11049e-11,0.000,2.51205e-41,0.000,5.92702e-06,0.000,0.00207301,0.000,3.25813e-10,0.000,1.71463e-11,0.000,0.00213335,0.000,0.0134417,0.000,0.00380591,0.000,0.00687818,0.000,4.70403e-22,0.000,1.15609e-32,0.000,6.59562e-07,0.000,0.00207301,0.000,2.24529e-32,0.000,4.63079e-61,0.000,2.49515e-32,0.000,0.0137446,0.000,3.42618e-26,0.000,1.36506e-06,0.000,2.67764e-07,0.000,0.0131756,0.000,0.0109468,0.000,6.63888e-25,0.000,1.03224e-06,0.000,1.1085e-09,0.000,7.11253e-09,0.000,1.71463e-11,0.000,3.45895e-48,0.000,1.76881e-29,0.000,0.0078067,0.000,1.53355e-05,0.000,2.95836e-08,0.000,3.45895e-48,0.000,0.0134417,0.000,4.9025e-16,0.000,4.0586e-16,0.000,2.06823e-08,0.000,3.62811e-21,0.000,4.35514e-07,0.000,1.4145e-21,0.000,8.00373e-06,0.000,0.0130911,0.000,6.28103e-07,0.000,3.48749e-43,0.000,7.66469e-06,0.000,7.73014e-07,0.000,9.29678e-06,0.000,4.54027e-10,0.000,2.65211e-22,0.000,1.6933e-07,0.000,7.915e-13,0.000,2.24529e-32,0.000,7.73014e-07,0.000,1.63044e-07,0.000,0.000302795,0.000,1.88314e-39,0.000,9.89992e-19,0.000,3.45895e-48,0.000,1.71463e-11,0.000,3.45563e-11,0.000,3.7735e-14,0.000,4.02465e-10,0.000,8.54777e-08,0.000,3.42262e-56,0.000,3.45895e-48,0.000,2.48994e-07,0.000,5.48304e-17,0.000,5.19646e-25,0.000,2.24271e-05,0.000,6.68652e-05,0.000,5.65457e-28,0.000,3.42618e-26,0.000,1.71463e-11,0.000,2.87126e-17,0.000,0.0131823,0.000,0.000225379,0.000,0.00380591,0.000,0.00687818,0.000,3.45563e-11,0.000,4.39132e-06,0.000,5.65457e-28,0.000,0.0130911,0.000,6.59562e-07,0.000,6.47118e-36,0.000,1.70942e-05,0.000,5.83437e-15,0.000,1.78936e-08,0.000,2.05208e-17,0.000,0.001202,0.000,0.0138131,0.000,4.25579e-12,0.000,2.97185e-06,0.000,0.0138131,0.000,4.90914e-14,0.000,7.76832e-14,0.000,0.0137446,0.000,7.915e-13,0.000,1.3375e-10,0.000,6.78172e-07,0.000,8.25266e-26,0.000,1.73859e-07,0.000,1.71463e-11,0.000,6.23616e-33,0.000,2.78178e-20,0.000,5.01455e-23,0.000,2.06823e-08,0.000,7.915e-13,0.000,3.45895e-48,0.000,2.24529e-32,0.000,1.03224e-06,0.000,3.34799e-05,0.000,0.00189902,0.000,4.90914e-14,0.000,0.000231142,0.000,2.97185e-06,0.000,1.57925e-08,0.000,7.10876e-16,0.000,0.00625976,0.000,0.00625976,0.000,0.000230244,0.000,0.0117617,0.000,4.90914e-14,0.000,0.0126068,0.000,0.0130911,0.000,1.73165e-10,0.000,5.34639e-09,0.000,7.10876e-16,0.000,3.62811e-21,0.000,1.26917e-05,0.000,3.86784e-09,0.000,2.94019e-10,0.000,1.19446e-05,0.000,6.68652e-05,0.000,2.06362e-06,0.000,2.97185e-06,0.000,6.63888e-25,0.000,0.000302795,0.000,2.37617e-15,0.000,8.54777e-08,0.000,3.45895e-48,0.000,5.90166e-15,0.000,3.45895e-48,0.000,4.54027e-10,0.000,1.33085e-27,0.000,8.68252e-26,0.000,0.0128372,0.000,8.25266e-26,0.000,2.97185e-06,0.000,6.47118e-36,0.000,0.00380591,0.000,2.65394e-53,0.000,2.87126e-17,0.000,1.33085e-27,0.000,1.7349e-20,0.000,0.0137446,0.000,1.26103e-28,0.000,8.54777e-08,0.000,1.73859e-07,0.000,1.51144e-23,0.000,4.76289e-27,0.000,3.42618e-26,0.000,2.06823e-08,0.000,4.34527e-27,0.000,4.90914e-14,0.000,2.43586e-07,0.000,0.000158538,0.000,6.28103e-07,0.000,4.70403e-22,0.000,3.94724e-14,0.000,3.45895e-48,0.000,6.78172e-07,0.000,5.01455e-23,0.000,6.75713e-31,0.000,8.68252e-26,0.000,8.46252e-48,0.000,6.28103e-07,0.000,0.0135216,0.000,6.80157e-16,0.000,7.66469e-06,0.000,5.65457e-28,0.000,1.78936e-08,0.000,4.93914e-53,0.000,0.00115316,0.000,7.73014e-07,0.000,2.59005e-17,0.000,4.40736e-15,0.000,4.02465e-10,0.000,2.37939e-32,0.000,1.4145e-21,0.000,4.02465e-10,0.000,2.37617e-15,0.000,1.03224e-06,0.000,0.0118647,0.000,4.70403e-22,0.000,1.21112e-24,0.000,3.94724e-14,0.000,3.62811e-21,0.000,3.6532e-18,0.000,5.65457e-28,0.000,0.0118647,0.000,1.30832e-31,0.000,0.000610222,0.000,2.65394e-53,0.000,1.9041e-38,0.000,4.49259e-12,0.000,4.0586e-16,0.000,1.48577e-08,0.000,8.2231e-18,0.000,1.85313e-11,0.000,1.9041e-38,0.000,3.34799e-05,0.000,2.47581e-11,0.000,2.24529e-32,0.000,1.7349e-20,0.000,2.97185e-06,0.000,7.8019e-32,0.000,1.54185e-13,0.000,3.48749e-43,0.000,5.34639e-09,0.000,3.45895e-48,0.000,5.23043e-13,0.000,4.54027e-10,0.000,9.82309e-10,0.000,2.24529e-32,0.000,3.6532e-18,0.000,2.24529e-32,0.000,3.46857e-07,0.000,4.21839e-11,0.000,6.76432e-05,0.000,2.59005e-17,0.000,2.05208e-17,0.000,2.97185e-06,0.000,4.54027e-10,0.000,2.06823e-08,0.000,1.35503e-06,0.000,4.40736e-15,0.000,4.21839e-11,0.000,0.00213335,0.000,6.14361e-26,0.000,4.54027e-10,0.000,0.00236509,0.000,2.78084e-39,0.000,3.62811e-21,0.000,2.78178e-20,0.000,5.42392e-32,0.000,2.4317e-34,0.000,0.0138746,0.000,3.99219e-08,0.000,3.51926e-48,0.000,1.71463e-11,0.000,2.06823e-08,0.000,6.47118e-36,0.000,9.21946e-08,0.000,0.0134417,0.000,1.54185e-13,0.000,6.47118e-36,0.000,6.94578e-16,0.000,3.6532e-18,0.000,5.23043e-13,0.000,4.35514e-07,0.000,1.38829e-05,0.000,0.000531173,0.000,1.03739e-32,0.000,1.63044e-07,0.000,4.11049e-11,0.000,2.43586e-07,0.000,1.03739e-32,0.000,0.000531173,0.000,3.45563e-11,0.000,0.00687818,0.000,0.0137446,0.000,0.0128372,0.000,1.56311e-09,0.000,7.17505e-07,0.000,1.61723e-11,0.000,0.0128372,0.000,0.00687818,0.000,4.81021e-08,0.000,7.98812e-08,0.000,8.54777e-08,0.000,5.01128e-07,0.000,6.04873e-16,0.000,7.98812e-08,0.000,4.35404e-11,0.000,0.0131756,0.000,8.00373e-06,0.000,0.0131756,0.000,0.00231014,0.000,1.20856e-26,0.000,4.0586e-16,0.000,6.12686e-17,0.000,6.64745e-18,0.000,3.42262e-56,0.000,1.54185e-13
0.000,1.77577e-08,0.000,3.20878e-12,0.000,5.06817e-07,0.000,3.34209e-13,0.000,2.10151e-11,0.000,1.51624e-10,0.000,1.16829e-39,0.000,1.72887e-05,0.000,0.00550442,0.000,1.14764e-09,0.000,6.4537e-11,0.000,0.00566202,0.000,0.0344211,0.000,0.0100062,0.000,0.0178978,0.000,3.6305e-21,0.000,2.29825e-31,0.000,1.99873e-06,0.000,0.00550442,0.000,4.34252e-31,0.000,1.58582e-58,0.000,4.80474e-31,0.000,0.0350217,0.000,3.75231e-25,0.000,4.08372e-06,0.000,8.24769e-07,0.000,0.0337697,0.000,0.0282127,0.000,6.50008e-24,0.000,3.1033e-06,0.000,3.80353e-09,0.000,2.34881e-08,0.000,6.4537e-11,0.000,3.21074e-46,0.000,2.6067e-28,0.000,0.0202653,0.000,4.40274e-05,0.000,9.49843e-08,0.000,3.21074e-46,0.000,0.0344211,0.000,2.42494e-15,0.000,2.01851e-15,0.000,6.68693e-08,0.000,2.60865e-20,0.000,1.32966e-06,0.000,1.05059e-20,0.000,2.32285e-05,0.000,0.0335618,0.000,1.90506e-06,0.000,1.95391e-41,0.000,2.22607e-05,0.000,2.33591e-06,0.000,2.69136e-05,0.000,1.58781e-09,0.000,2.08855e-21,0.000,5.25989e-07,0.000,3.20878e-12,0.000,4.34252e-31,0.000,2.33591e-06,0.000,5.06817e-07,0.000,0.000828684,0.000,7.26478e-38,0.000,5.91251e-18,0.000,3.21074e-46,0.000,6.4537e-11,0.000,1.27976e-10,0.000,1.65469e-13,0.000,1.41116e-09,0.000,2.68933e-07,0.000,7.15423e-54,0.000,3.21074e-46,0.000,7.67973e-07,0.000,2.89252e-16,0.000,5.13464e-24,0.000,6.39856e-05,0.000,0.000187423,0.000,7.26164e-27,0.000,3.75231e-25,0.000,6.4537e-11,0.000,1.54449e-16,0.000,0.0337862,0.000,0.00061968,0.000,0.0100062,0.000,0.0178978,0.000,1.27976e-10,0.000,1.28745e-05,0.000,7.26164e-27,0.000,0.0335618,0.000,1.99873e-06,0.000,1.76154e-34,0.000,4.89886e-05,0.000,2.69109e-14,0.000,5.80175e-08,0.000,1.11515e-16,0.000,0.00321935,0.000,0.0353117,0.000,1.65561e-11,0.000,8.7713e-06,0.000,0.0353117,0.000,2.1377e-13,0.000,3.34209e-13,0.000,0.0350217,0.000,3.20878e-12,0.000,4.80428e-10,0.000,2.05411e-06,0.000,8.7404e-25,0.000,5.39795e-07,0.000,6.4537e-11,0.000,1.27188e-31,0.000,1.86685e-19,0.000,4.19019e-22,0.000,6.68693e-08,0.000,3.20878e-12,0.000,3.21074e-46,0.000,4.34252e-31,0.000,3.1033e-06,0.000,9.48973e-05,0.000,0.00504948,0.000,2.1377e-13,0.000,0.000635272,0.000,8.7713e-06,0.000,5.13308e-08,0.000,3.47886e-15,0.000,0.0163167,0.000,0.0163167,0.000,0.000632844,0.000,0.0302568,0.000,2.1377e-13,0.000,0.0323637,0.000,0.0335618,0.000,6.18458e-10,0.000,1.77577e-08,0.000,3.47886e-15,0.000,2.60865e-20,0.000,3.65516e-05,0.000,1.29317e-08,0.000,1.03796e-09,0.000,3.44347e-05,0.000,0.000187423,0.000,6.1292e-06,0.000,8.7713e-06,0.000,6.50008e-24,0.000,0.000828684,0.000,1.12373e-14,0.000,2.68933e-07,0.000,3.21074e-46,0.000,2.72127e-14,0.000,3.21074e-46,0.000,1.58781e-09,0.000,1.65268e-26,0.000,9.17796e-25,0.000,0.032935,0.000,8.7404e-25,0.000,8.7713e-06,0.000,1.76154e-34,0.000,0.0100062,0.000,4.13771e-51,0.000,1.54449e-16,0.000,1.65268e-26,0.000,1.18287e-19,0.000,0.0350217,0.000,1.71831e-27,0.000,2.68933e-07,0.000,5.39795e-07,0.000,1.31887e-22,0.000,5.62811e-26,0.000,3.75231e-25,0.000,6.68693e-08,0.000,5.15293e-26,0.000,2.1377e-13,0.000,7.51595e-07,0.000,0.000438325,0.000,1.90506e-06,0.000,3.6305e-21,0.000,1.7288e-13,0.000,3.21074e-46,0.000,2.05411e-06,0.000,4.19019e-22,0.000,1.13637e-29,0.000,9.17796e-25,0.000,7.55235e-46,0.000,1.90506e-06,0.000,0.0346152,0.000,3.33275e-15,0.000,2.22607e-05,0.000,7.26164e-27,0.000,5.80175e-08,0.000,7.49261e-51,0.000,0.00309054,0.000,2.33591e-06,0.000,1.39758e-16,0.000,2.04871e-14,0.000,1.41116e-09,0.000,4.59085e-31,0.000,1.05059e-20,0.000,1.41116e-09,0.000,1.12373e-14,0.000,3.1033e-06,0.000,0.0305143,0.000,3.6305e-21,0.000,1.15954e-23,0.000,1.7288e-13,0.000,2.60865e-20,0.000,2.09375e-17,0.000,7.26164e-27,0.000,0.0305143,0.000,2.35312e-30,0.000,0.00165183,0.000,4.13771e-51,0.000,6.64886e-37,0.000,1.74545e-11,0.000,2.01851e-15,0.000,4.83506e-08,0.000,4.59562e-17,0.000,6.96239e-11,0.000,6.64886e-37,0.000,9.48973e-05,0.000,9.23959e-11,0.000,4.34252e-31,0.000,1.18287e-19,0.000,8.7713e-06,0.000,1.43336e-30,0.000,6.51601e-13,0.000,1.95391e-41,0.000,1.77577e-08,0.000,3.21074e-46,0.000,2.14259e-12,0.000,1.58781e-09,0.000,3.37916e-09,0.000,4.34252e-31,0.000,2.09375e-17,0.000,4.34252e-31,0.000,1.06336e-06,0.000,1.55513e-10,0.000,0.000189569,0.000,1.39758e-16,0.000,1.11515e-16,0.000,8.7713e-06,0.000,1.58781e-09,0.000,6.68693e-08,0.000,4.05424e-06,0.000,2.04871e-14,0.000,1.55513e-10,0.000,0.00566202,0.000,6.58015e-25,0.000,1.58781e-09,0.000,0.00626669,0.000,1.0549e-37,0.000,2.60865e-20,0.000,1.86685e-19,0.000,1.01151e-30,0.000,5.67955e-33,0.000,0.0354525,0.000,1.27438e-07,0.000,3.26424e-46,0.000,6.4537e-11,0.000,6.68693e-08,0.000,1.76154e-34,0.000,2.89653e-07,0.000,0.0344211,0.000,6.51601e-13,0.000,1.76154e-34,0.000,3.40136e-15,0.000,2.09375e-17,0.000,2.14259e-12,0.000,1.32966e-06,0.000,3.99226e-05,0.000,0.00144097,0.000,2.07155e-31,0.000,5.06817e-07,0.000,1.51624e-10,0.000,7.51595e-07,0.000,2.07155e-31,0.000,0.00144097,0.000,1.27976e-10,0.000,0.0178978,0.000,0.0350217,0.000,0.032935,0.000,5.32485e-09,0.000,2.17106e-06,0.000,6.09542e-11,0.000,0.032935,0.000,0.0178978,0.000,1.53002e-07,0.000,2.51646e-07,0.000,2.68933e-07,0.000,1.52612e-06,0.000,2.97386e-15,0.000,2.51646e-07,0.000,1.60397e-10,0.000,0.0337697,0.000,2.32285e-05,0.000,0.0337697,0.000,0.00612341,0.000,1.37762e-25,0.000,2.01851e-15,0.000,3.22144e-16,0.000,3.73955e-17,0.000,7.15423e-54,0.000,6.51601e-13
