1.092031e+002, 1.092031e+002, 1.092032e+002, 1.092033e+002, 1.092033e+002, 1.092033e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092034e+002, 1.092035e+002, 1.092036e+002, 1.092039e+002, 1.092043e+002, 1.092053e+002, 1.092070e+002, 1.092100e+002, 1.092151e+002, 1.092231e+002, 1.092357e+002, 1.092544e+002, 1.092815e+002, 1.093196e+002, 1.093717e+002, 1.094410e+002, 1.095310e+002, 1.096453e+002, 1.097875e+002, 1.099608e+002, 1.101684e+002, 1.104126e+002, 
1.092189e+002, 1.092190e+002, 1.092191e+002, 1.092192e+002, 1.092193e+002, 1.092194e+002, 1.092194e+002, 1.092195e+002, 1.092195e+002, 1.092195e+002, 1.092195e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092196e+002, 1.092195e+002, 1.092194e+002, 1.092190e+002, 1.092184e+002, 1.092169e+002, 1.092141e+002, 1.092089e+002, 1.091995e+002, 1.091836e+002, 1.091575e+002, 1.091164e+002, 1.090540e+002, 1.089621e+002, 1.088311e+002, 1.086495e+002, 1.084044e+002, 1.080817e+002, 1.076668e+002, 1.071445e+002, 1.065003e+002, 1.057205e+002, 
1.092356e+002, 1.092359e+002, 1.092361e+002, 1.092362e+002, 1.092364e+002, 1.092365e+002, 1.092366e+002, 1.092367e+002, 1.092367e+002, 1.092368e+002, 1.092368e+002, 1.092368e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092369e+002, 1.092370e+002, 1.092370e+002, 1.092372e+002, 1.092377e+002, 1.092387e+002, 1.092408e+002, 1.092450e+002, 1.092528e+002, 1.092668e+002, 1.092908e+002, 1.093301e+002, 1.093923e+002, 1.094871e+002, 1.096271e+002, 1.098273e+002, 1.101056e+002, 1.104822e+002, 1.109791e+002, 1.116197e+002, 1.124277e+002, 1.134263e+002, 
1.092532e+002, 1.092536e+002, 1.092539e+002, 1.092542e+002, 1.092544e+002, 1.092546e+002, 1.092548e+002, 1.092550e+002, 1.092551e+002, 1.092552e+002, 1.092553e+002, 1.092553e+002, 1.092554e+002, 1.092554e+002, 1.092554e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092555e+002, 1.092554e+002, 1.092552e+002, 1.092546e+002, 1.092535e+002, 1.092511e+002, 1.092463e+002, 1.092373e+002, 1.092212e+002, 1.091935e+002, 1.091481e+002, 1.090760e+002, 1.089659e+002, 1.088031e+002, 1.085698e+002, 1.082451e+002, 1.078050e+002, 1.072235e+002, 1.064729e+002, 1.055251e+002, 
1.092717e+002, 1.092722e+002, 1.092727e+002, 1.092731e+002, 1.092735e+002, 1.092738e+002, 1.092741e+002, 1.092744e+002, 1.092746e+002, 1.092747e+002, 1.092749e+002, 1.092750e+002, 1.092751e+002, 1.092752e+002, 1.092753e+002, 1.092753e+002, 1.092753e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092754e+002, 1.092755e+002, 1.092755e+002, 1.092756e+002, 1.092758e+002, 1.092763e+002, 1.092774e+002, 1.092796e+002, 1.092842e+002, 1.092927e+002, 1.093080e+002, 1.093343e+002, 1.093778e+002, 1.094467e+002, 1.095522e+002, 1.097084e+002, 1.099327e+002, 1.102453e+002, 1.106695e+002, 1.112307e+002, 1.119559e+002, 
1.092910e+002, 1.092917e+002, 1.092924e+002, 1.092930e+002, 1.092935e+002, 1.092940e+002, 1.092944e+002, 1.092948e+002, 1.092952e+002, 1.092954e+002, 1.092957e+002, 1.092959e+002, 1.092961e+002, 1.092962e+002, 1.092964e+002, 1.092965e+002, 1.092966e+002, 1.092966e+002, 1.092967e+002, 1.092967e+002, 1.092967e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092968e+002, 1.092967e+002, 1.092966e+002, 1.092962e+002, 1.092954e+002, 1.092936e+002, 1.092902e+002, 1.092837e+002, 1.092719e+002, 1.092516e+002, 1.092181e+002, 1.091647e+002, 1.090828e+002, 1.089612e+002, 1.087864e+002, 1.085423e+002, 1.082104e+002, 1.077707e+002, 
1.093110e+002, 1.093120e+002, 1.093129e+002, 1.093137e+002, 1.093144e+002, 1.093151e+002, 1.093157e+002, 1.093163e+002, 1.093168e+002, 1.093173e+002, 1.093176e+002, 1.093180e+002, 1.093183e+002, 1.093186e+002, 1.093188e+002, 1.093190e+002, 1.093191e+002, 1.093193e+002, 1.093194e+002, 1.093195e+002, 1.093195e+002, 1.093196e+002, 1.093196e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093197e+002, 1.093198e+002, 1.093198e+002, 1.093199e+002, 1.093200e+002, 1.093205e+002, 1.093213e+002, 1.093231e+002, 1.093265e+002, 1.093326e+002, 1.093432e+002, 1.093608e+002, 1.093890e+002, 1.094326e+002, 1.094976e+002, 1.095915e+002, 1.097232e+002, 1.099030e+002, 
1.093317e+002, 1.093329e+002, 1.093341e+002, 1.093352e+002, 1.093362e+002, 1.093371e+002, 1.093379e+002, 1.093387e+002, 1.093394e+002, 1.093401e+002, 1.093407e+002, 1.093412e+002, 1.093417e+002, 1.093421e+002, 1.093425e+002, 1.093428e+002, 1.093430e+002, 1.093433e+002, 1.093435e+002, 1.093437e+002, 1.093438e+002, 1.093439e+002, 1.093440e+002, 1.093441e+002, 1.093441e+002, 1.093442e+002, 1.093442e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093443e+002, 1.093444e+002, 1.093444e+002, 1.093445e+002, 1.093446e+002, 1.093448e+002, 1.093453e+002, 1.093459e+002, 1.093469e+002, 1.093483e+002, 1.093503e+002, 1.093528e+002, 1.093561e+002, 1.093599e+002, 1.093643e+002, 
1.093531e+002, 1.093546e+002, 1.093560e+002, 1.093574e+002, 1.093586e+002, 1.093598e+002, 1.093609e+002, 1.093620e+002, 1.093630e+002, 1.093638e+002, 1.093647e+002, 1.093654e+002, 1.093661e+002, 1.093667e+002, 1.093673e+002, 1.093678e+002, 1.093682e+002, 1.093686e+002, 1.093690e+002, 1.093693e+002, 1.093695e+002, 1.093697e+002, 1.093699e+002, 1.093701e+002, 1.093702e+002, 1.093703e+002, 1.093704e+002, 1.093705e+002, 1.093705e+002, 1.093706e+002, 1.093706e+002, 1.093706e+002, 1.093706e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093707e+002, 1.093706e+002, 1.093705e+002, 1.093703e+002, 1.093697e+002, 1.093686e+002, 1.093664e+002, 1.093623e+002, 1.093550e+002, 1.093427e+002, 1.093224e+002, 1.092907e+002, 1.092425e+002, 1.091717e+002, 1.090709e+002, 
1.093751e+002, 1.093769e+002, 1.093786e+002, 1.093802e+002, 1.093818e+002, 1.093833e+002, 1.093847e+002, 1.093860e+002, 1.093873e+002, 1.093885e+002, 1.093896e+002, 1.093906e+002, 1.093915e+002, 1.093924e+002, 1.093932e+002, 1.093939e+002, 1.093946e+002, 1.093952e+002, 1.093957e+002, 1.093962e+002, 1.093966e+002, 1.093970e+002, 1.093973e+002, 1.093976e+002, 1.093979e+002, 1.093981e+002, 1.093983e+002, 1.093984e+002, 1.093985e+002, 1.093986e+002, 1.093987e+002, 1.093988e+002, 1.093988e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093989e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093990e+002, 1.093991e+002, 1.093992e+002, 1.093997e+002, 1.094006e+002, 1.094025e+002, 1.094062e+002, 1.094133e+002, 1.094258e+002, 1.094474e+002, 1.094827e+002, 1.095385e+002, 1.096236e+002, 1.097491e+002, 
