3.234234e+001, 3.233910e+001, 3.233657e+001, 3.233465e+001, 3.233324e+001, 3.233224e+001, 3.233158e+001, 3.233118e+001, 3.233098e+001, 3.233093e+001, 3.233099e+001, 3.233112e+001, 3.233129e+001, 3.233149e+001, 3.233171e+001, 3.233193e+001, 3.233214e+001, 3.233235e+001, 3.233254e+001, 3.233273e+001, 3.233290e+001, 3.233306e+001, 3.233322e+001, 3.233336e+001, 3.233349e+001, 3.233362e+001, 3.233373e+001, 3.233384e+001, 3.233394e+001, 3.233403e+001, 3.233412e+001, 3.233420e+001, 3.233428e+001, 3.233435e+001, 3.233442e+001, 3.233448e+001, 3.233454e+001, 3.233459e+001, 3.233464e+001, 3.233469e+001, 3.233473e+001, 3.233477e+001, 3.233481e+001, 3.233484e+001, 3.233488e+001, 3.233491e+001, 3.233494e+001, 3.233496e+001, 3.233499e+001, 3.233501e+001, 3.233503e+001, 3.233505e+001, 3.233507e+001, 3.233509e+001, 3.233511e+001, 3.233512e+001, 3.233514e+001, 3.233515e+001, 3.233516e+001, 3.233517e+001, 3.233519e+001, 3.233520e+001, 3.233520e+001, 3.233521e+001, 3.233522e+001, 3.233523e+001, 3.233524e+001, 3.233524e+001, 3.233525e+001, 3.233526e+001, 3.233526e+001, 3.233527e+001, 3.233527e+001, 3.233527e+001, 3.233528e+001, 3.233528e+001, 3.233529e+001, 3.233529e+001, 3.233530e+001, 3.233532e+001, 3.233535e+001, 3.233543e+001, 3.233557e+001, 3.233584e+001, 3.233634e+001, 3.233721e+001, 3.233866e+001, 3.234099e+001, 3.234462e+001, 3.235004e+001, 3.235790e+001, 3.236895e+001, 3.238408e+001, 3.240423e+001, 3.243045e+001, 3.246378e+001, 3.250529e+001, 3.255595e+001, 3.261666e+001, 3.268816e+001, 
3.246104e+001, 3.245510e+001, 3.245020e+001, 3.244623e+001, 3.244309e+001, 3.244065e+001, 3.243881e+001, 3.243747e+001, 3.243654e+001, 3.243593e+001, 3.243557e+001, 3.243541e+001, 3.243539e+001, 3.243546e+001, 3.243561e+001, 3.243579e+001, 3.243600e+001, 3.243622e+001, 3.243644e+001, 3.243666e+001, 3.243686e+001, 3.243706e+001, 3.243725e+001, 3.243742e+001, 3.243758e+001, 3.243774e+001, 3.243788e+001, 3.243801e+001, 3.243813e+001, 3.243825e+001, 3.243836e+001, 3.243846e+001, 3.243855e+001, 3.243864e+001, 3.243872e+001, 3.243880e+001, 3.243887e+001, 3.243893e+001, 3.243900e+001, 3.243905e+001, 3.243911e+001, 3.243916e+001, 3.243920e+001, 3.243925e+001, 3.243929e+001, 3.243933e+001, 3.243936e+001, 3.243940e+001, 3.243943e+001, 3.243945e+001, 3.243948e+001, 3.243951e+001, 3.243953e+001, 3.243955e+001, 3.243957e+001, 3.243959e+001, 3.243961e+001, 3.243962e+001, 3.243964e+001, 3.243965e+001, 3.243967e+001, 3.243968e+001, 3.243969e+001, 3.243970e+001, 3.243971e+001, 3.243972e+001, 3.243973e+001, 3.243974e+001, 3.243975e+001, 3.243975e+001, 3.243976e+001, 3.243977e+001, 3.243977e+001, 3.243978e+001, 3.243978e+001, 3.243979e+001, 3.243979e+001, 3.243979e+001, 3.243979e+001, 3.243978e+001, 3.243974e+001, 3.243965e+001, 3.243945e+001, 3.243903e+001, 3.243821e+001, 3.243666e+001, 3.243391e+001, 3.242922e+001, 3.242153e+001, 3.240941e+001, 3.239098e+001, 3.236386e+001, 3.232516e+001, 3.227148e+001, 3.219902e+001, 3.210359e+001, 3.198082e+001, 3.182624e+001, 3.163552e+001, 3.140459e+001, 
3.259765e+001, 3.258789e+001, 3.257950e+001, 3.257239e+001, 3.256645e+001, 3.256158e+001, 3.255766e+001, 3.255456e+001, 3.255217e+001, 3.255038e+001, 3.254908e+001, 3.254819e+001, 3.254762e+001, 3.254729e+001, 3.254715e+001, 3.254714e+001, 3.254723e+001, 3.254738e+001, 3.254758e+001, 3.254779e+001, 3.254801e+001, 3.254823e+001, 3.254845e+001, 3.254866e+001, 3.254885e+001, 3.254904e+001, 3.254921e+001, 3.254938e+001, 3.254953e+001, 3.254967e+001, 3.254980e+001, 3.254993e+001, 3.255004e+001, 3.255015e+001, 3.255025e+001, 3.255034e+001, 3.255043e+001, 3.255051e+001, 3.255059e+001, 3.255066e+001, 3.255073e+001, 3.255079e+001, 3.255085e+001, 3.255090e+001, 3.255095e+001, 3.255100e+001, 3.255104e+001, 3.255108e+001, 3.255112e+001, 3.255115e+001, 3.255119e+001, 3.255122e+001, 3.255125e+001, 3.255127e+001, 3.255130e+001, 3.255132e+001, 3.255134e+001, 3.255136e+001, 3.255138e+001, 3.255140e+001, 3.255142e+001, 3.255143e+001, 3.255145e+001, 3.255146e+001, 3.255147e+001, 3.255148e+001, 3.255149e+001, 3.255150e+001, 3.255151e+001, 3.255152e+001, 3.255153e+001, 3.255154e+001, 3.255154e+001, 3.255155e+001, 3.255156e+001, 3.255156e+001, 3.255157e+001, 3.255157e+001, 3.255158e+001, 3.255160e+001, 3.255162e+001, 3.255168e+001, 3.255182e+001, 3.255213e+001, 3.255276e+001, 3.255400e+001, 3.255633e+001, 3.256048e+001, 3.256760e+001, 3.257928e+001, 3.259776e+001, 3.262594e+001, 3.266754e+001, 3.272706e+001, 3.280981e+001, 3.292179e+001, 3.306959e+001, 3.326016e+001, 3.350055e+001, 3.379770e+001, 
3.275681e+001, 3.274217e+001, 3.272913e+001, 3.271766e+001, 3.270770e+001, 3.269916e+001, 3.269196e+001, 3.268597e+001, 3.268106e+001, 3.267712e+001, 3.267402e+001, 3.267164e+001, 3.266986e+001, 3.266858e+001, 3.266769e+001, 3.266713e+001, 3.266681e+001, 3.266668e+001, 3.266668e+001, 3.266677e+001, 3.266693e+001, 3.266712e+001, 3.266734e+001, 3.266756e+001, 3.266778e+001, 3.266800e+001, 3.266821e+001, 3.266841e+001, 3.266859e+001, 3.266876e+001, 3.266893e+001, 3.266908e+001, 3.266922e+001, 3.266935e+001, 3.266948e+001, 3.266959e+001, 3.266970e+001, 3.266980e+001, 3.266989e+001, 3.266998e+001, 3.267006e+001, 3.267014e+001, 3.267021e+001, 3.267028e+001, 3.267034e+001, 3.267039e+001, 3.267045e+001, 3.267050e+001, 3.267054e+001, 3.267059e+001, 3.267063e+001, 3.267067e+001, 3.267070e+001, 3.267073e+001, 3.267077e+001, 3.267079e+001, 3.267082e+001, 3.267085e+001, 3.267087e+001, 3.267089e+001, 3.267091e+001, 3.267093e+001, 3.267095e+001, 3.267096e+001, 3.267098e+001, 3.267099e+001, 3.267101e+001, 3.267102e+001, 3.267103e+001, 3.267104e+001, 3.267105e+001, 3.267106e+001, 3.267107e+001, 3.267108e+001, 3.267108e+001, 3.267109e+001, 3.267110e+001, 3.267110e+001, 3.267111e+001, 3.267111e+001, 3.267111e+001, 3.267109e+001, 3.267102e+001, 3.267087e+001, 3.267053e+001, 3.266981e+001, 3.266839e+001, 3.266571e+001, 3.266089e+001, 3.265264e+001, 3.263905e+001, 3.261753e+001, 3.258463e+001, 3.253599e+001, 3.246628e+001, 3.236923e+001, 3.223770e+001, 3.206390e+001, 3.183955e+001, 3.155623e+001, 
3.294313e+001, 3.292286e+001, 3.290424e+001, 3.288731e+001, 3.287211e+001, 3.285861e+001, 3.284677e+001, 3.283652e+001, 3.282775e+001, 3.282036e+001, 3.281423e+001, 3.280922e+001, 3.280519e+001, 3.280203e+001, 3.279960e+001, 3.279778e+001, 3.279647e+001, 3.279557e+001, 3.279499e+001, 3.279466e+001, 3.279452e+001, 3.279451e+001, 3.279460e+001, 3.279476e+001, 3.279495e+001, 3.279516e+001, 3.279538e+001, 3.279561e+001, 3.279582e+001, 3.279603e+001, 3.279623e+001, 3.279641e+001, 3.279659e+001, 3.279675e+001, 3.279690e+001, 3.279704e+001, 3.279717e+001, 3.279730e+001, 3.279741e+001, 3.279752e+001, 3.279762e+001, 3.279771e+001, 3.279780e+001, 3.279788e+001, 3.279796e+001, 3.279803e+001, 3.279809e+001, 3.279815e+001, 3.279821e+001, 3.279827e+001, 3.279832e+001, 3.279836e+001, 3.279841e+001, 3.279845e+001, 3.279848e+001, 3.279852e+001, 3.279855e+001, 3.279858e+001, 3.279861e+001, 3.279864e+001, 3.279866e+001, 3.279869e+001, 3.279871e+001, 3.279873e+001, 3.279875e+001, 3.279876e+001, 3.279878e+001, 3.279880e+001, 3.279881e+001, 3.279882e+001, 3.279884e+001, 3.279885e+001, 3.279886e+001, 3.279887e+001, 3.279888e+001, 3.279889e+001, 3.279889e+001, 3.279890e+001, 3.279891e+001, 3.279892e+001, 3.279893e+001, 3.279894e+001, 3.279897e+001, 3.279904e+001, 3.279919e+001, 3.279952e+001, 3.280021e+001, 3.280158e+001, 3.280415e+001, 3.280876e+001, 3.281668e+001, 3.282974e+001, 3.285046e+001, 3.288217e+001, 3.292913e+001, 3.299652e+001, 3.309045e+001, 3.321790e+001, 3.338649e+001, 3.360435e+001, 
3.316052e+001, 3.313449e+001, 3.310985e+001, 3.308678e+001, 3.306542e+001, 3.304584e+001, 3.302809e+001, 3.301219e+001, 3.299810e+001, 3.298575e+001, 3.297508e+001, 3.296596e+001, 3.295828e+001, 3.295189e+001, 3.294668e+001, 3.294248e+001, 3.293918e+001, 3.293663e+001, 3.293472e+001, 3.293334e+001, 3.293238e+001, 3.293175e+001, 3.293139e+001, 3.293122e+001, 3.293119e+001, 3.293127e+001, 3.293141e+001, 3.293160e+001, 3.293180e+001, 3.293202e+001, 3.293224e+001, 3.293246e+001, 3.293266e+001, 3.293286e+001, 3.293304e+001, 3.293322e+001, 3.293338e+001, 3.293353e+001, 3.293367e+001, 3.293380e+001, 3.293393e+001, 3.293404e+001, 3.293415e+001, 3.293425e+001, 3.293434e+001, 3.293443e+001, 3.293451e+001, 3.293459e+001, 3.293466e+001, 3.293472e+001, 3.293478e+001, 3.293484e+001, 3.293490e+001, 3.293495e+001, 3.293499e+001, 3.293503e+001, 3.293508e+001, 3.293511e+001, 3.293515e+001, 3.293518e+001, 3.293521e+001, 3.293524e+001, 3.293527e+001, 3.293529e+001, 3.293531e+001, 3.293534e+001, 3.293536e+001, 3.293538e+001, 3.293539e+001, 3.293541e+001, 3.293542e+001, 3.293544e+001, 3.293545e+001, 3.293546e+001, 3.293548e+001, 3.293549e+001, 3.293550e+001, 3.293551e+001, 3.293551e+001, 3.293552e+001, 3.293553e+001, 3.293553e+001, 3.293553e+001, 3.293552e+001, 3.293548e+001, 3.293537e+001, 3.293513e+001, 3.293460e+001, 3.293356e+001, 3.293158e+001, 3.292802e+001, 3.292187e+001, 3.291171e+001, 3.289555e+001, 3.287075e+001, 3.283398e+001, 3.278110e+001, 3.270727e+001, 3.260695e+001, 3.247405e+001, 
3.341145e+001, 3.338033e+001, 3.335003e+001, 3.332084e+001, 3.329302e+001, 3.326677e+001, 3.324226e+001, 3.321961e+001, 3.319890e+001, 3.318015e+001, 3.316337e+001, 3.314850e+001, 3.313549e+001, 3.312422e+001, 3.311459e+001, 3.310646e+001, 3.309970e+001, 3.309415e+001, 3.308968e+001, 3.308614e+001, 3.308339e+001, 3.308132e+001, 3.307980e+001, 3.307873e+001, 3.307802e+001, 3.307759e+001, 3.307737e+001, 3.307730e+001, 3.307735e+001, 3.307747e+001, 3.307764e+001, 3.307784e+001, 3.307805e+001, 3.307827e+001, 3.307848e+001, 3.307868e+001, 3.307888e+001, 3.307906e+001, 3.307924e+001, 3.307940e+001, 3.307955e+001, 3.307969e+001, 3.307982e+001, 3.307994e+001, 3.308006e+001, 3.308017e+001, 3.308027e+001, 3.308036e+001, 3.308045e+001, 3.308053e+001, 3.308060e+001, 3.308067e+001, 3.308074e+001, 3.308080e+001, 3.308086e+001, 3.308091e+001, 3.308096e+001, 3.308101e+001, 3.308105e+001, 3.308109e+001, 3.308113e+001, 3.308116e+001, 3.308119e+001, 3.308123e+001, 3.308125e+001, 3.308128e+001, 3.308130e+001, 3.308133e+001, 3.308135e+001, 3.308137e+001, 3.308139e+001, 3.308141e+001, 3.308142e+001, 3.308144e+001, 3.308145e+001, 3.308146e+001, 3.308148e+001, 3.308149e+001, 3.308150e+001, 3.308151e+001, 3.308152e+001, 3.308153e+001, 3.308154e+001, 3.308155e+001, 3.308156e+001, 3.308159e+001, 3.308166e+001, 3.308179e+001, 3.308207e+001, 3.308262e+001, 3.308366e+001, 3.308555e+001, 3.308881e+001, 3.309424e+001, 3.310291e+001, 3.311627e+001, 3.313617e+001, 3.316489e+001, 3.320514e+001, 3.326003e+001, 
3.369635e+001, 3.366174e+001, 3.362707e+001, 3.359273e+001, 3.355907e+001, 3.352641e+001, 3.349504e+001, 3.346521e+001, 3.343712e+001, 3.341094e+001, 3.338677e+001, 3.336467e+001, 3.334469e+001, 3.332678e+001, 3.331091e+001, 3.329700e+001, 3.328493e+001, 3.327458e+001, 3.326582e+001, 3.325850e+001, 3.325247e+001, 3.324757e+001, 3.324367e+001, 3.324061e+001, 3.323828e+001, 3.323654e+001, 3.323530e+001, 3.323445e+001, 3.323390e+001, 3.323360e+001, 3.323347e+001, 3.323347e+001, 3.323355e+001, 3.323370e+001, 3.323388e+001, 3.323408e+001, 3.323429e+001, 3.323449e+001, 3.323470e+001, 3.323489e+001, 3.323507e+001, 3.323524e+001, 3.323540e+001, 3.323555e+001, 3.323570e+001, 3.323583e+001, 3.323595e+001, 3.323606e+001, 3.323617e+001, 3.323627e+001, 3.323636e+001, 3.323645e+001, 3.323653e+001, 3.323661e+001, 3.323668e+001, 3.323674e+001, 3.323680e+001, 3.323686e+001, 3.323691e+001, 3.323696e+001, 3.323701e+001, 3.323705e+001, 3.323709e+001, 3.323713e+001, 3.323717e+001, 3.323720e+001, 3.323723e+001, 3.323726e+001, 3.323728e+001, 3.323731e+001, 3.323733e+001, 3.323735e+001, 3.323737e+001, 3.323739e+001, 3.323741e+001, 3.323743e+001, 3.323744e+001, 3.323745e+001, 3.323747e+001, 3.323748e+001, 3.323749e+001, 3.323750e+001, 3.323751e+001, 3.323752e+001, 3.323753e+001, 3.323754e+001, 3.323755e+001, 3.323757e+001, 3.323759e+001, 3.323763e+001, 3.323770e+001, 3.323780e+001, 3.323797e+001, 3.323821e+001, 3.323855e+001, 3.323900e+001, 3.323959e+001, 3.324030e+001, 3.324111e+001, 3.324197e+001, 
3.401333e+001, 3.397771e+001, 3.394094e+001, 3.390343e+001, 3.386560e+001, 3.382785e+001, 3.379057e+001, 3.375412e+001, 3.371883e+001, 3.368500e+001, 3.365287e+001, 3.362265e+001, 3.359449e+001, 3.356849e+001, 3.354471e+001, 3.352316e+001, 3.350383e+001, 3.348666e+001, 3.347155e+001, 3.345840e+001, 3.344707e+001, 3.343743e+001, 3.342932e+001, 3.342259e+001, 3.341708e+001, 3.341264e+001, 3.340913e+001, 3.340641e+001, 3.340434e+001, 3.340283e+001, 3.340176e+001, 3.340104e+001, 3.340060e+001, 3.340037e+001, 3.340029e+001, 3.340031e+001, 3.340042e+001, 3.340057e+001, 3.340075e+001, 3.340094e+001, 3.340114e+001, 3.340134e+001, 3.340153e+001, 3.340171e+001, 3.340188e+001, 3.340204e+001, 3.340219e+001, 3.340233e+001, 3.340246e+001, 3.340258e+001, 3.340270e+001, 3.340280e+001, 3.340290e+001, 3.340300e+001, 3.340308e+001, 3.340316e+001, 3.340324e+001, 3.340331e+001, 3.340337e+001, 3.340344e+001, 3.340349e+001, 3.340355e+001, 3.340359e+001, 3.340364e+001, 3.340368e+001, 3.340372e+001, 3.340376e+001, 3.340380e+001, 3.340383e+001, 3.340386e+001, 3.340389e+001, 3.340391e+001, 3.340394e+001, 3.340396e+001, 3.340398e+001, 3.340400e+001, 3.340402e+001, 3.340404e+001, 3.340406e+001, 3.340407e+001, 3.340409e+001, 3.340410e+001, 3.340411e+001, 3.340412e+001, 3.340413e+001, 3.340414e+001, 3.340413e+001, 3.340411e+001, 3.340404e+001, 3.340389e+001, 3.340356e+001, 3.340291e+001, 3.340169e+001, 3.339951e+001, 3.339580e+001, 3.338973e+001, 3.338017e+001, 3.336565e+001, 3.334430e+001, 3.331387e+001, 
3.435831e+001, 3.432481e+001, 3.428898e+001, 3.425122e+001, 3.421192e+001, 3.417151e+001, 3.413044e+001, 3.408913e+001, 3.404802e+001, 3.400750e+001, 3.396795e+001, 3.392971e+001, 3.389307e+001, 3.385829e+001, 3.382556e+001, 3.379503e+001, 3.376680e+001, 3.374093e+001, 3.371744e+001, 3.369629e+001, 3.367742e+001, 3.366074e+001, 3.364614e+001, 3.363349e+001, 3.362264e+001, 3.361344e+001, 3.360572e+001, 3.359934e+001, 3.359414e+001, 3.358996e+001, 3.358666e+001, 3.358411e+001, 3.358220e+001, 3.358079e+001, 3.357980e+001, 3.357915e+001, 3.357874e+001, 3.357854e+001, 3.357847e+001, 3.357850e+001, 3.357860e+001, 3.357875e+001, 3.357892e+001, 3.357910e+001, 3.357929e+001, 3.357947e+001, 3.357965e+001, 3.357982e+001, 3.357998e+001, 3.358013e+001, 3.358027e+001, 3.358040e+001, 3.358052e+001, 3.358063e+001, 3.358074e+001, 3.358084e+001, 3.358093e+001, 3.358102e+001, 3.358110e+001, 3.358117e+001, 3.358124e+001, 3.358131e+001, 3.358137e+001, 3.358142e+001, 3.358148e+001, 3.358153e+001, 3.358157e+001, 3.358162e+001, 3.358166e+001, 3.358169e+001, 3.358173e+001, 3.358176e+001, 3.358179e+001, 3.358182e+001, 3.358185e+001, 3.358187e+001, 3.358189e+001, 3.358191e+001, 3.358193e+001, 3.358195e+001, 3.358197e+001, 3.358199e+001, 3.358200e+001, 3.358202e+001, 3.358203e+001, 3.358205e+001, 3.358206e+001, 3.358210e+001, 3.358216e+001, 3.358230e+001, 3.358258e+001, 3.358317e+001, 3.358432e+001, 3.358647e+001, 3.359030e+001, 3.359687e+001, 3.360764e+001, 3.362467e+001, 3.365064e+001, 3.368897e+001, 
